"","Timeslice","TaxUnit","Region","Site","ShortImageRef","ToolClass","KnappingDirection","IMAGE","ARTEFACTNAME","SCALE","Timeslice_range_from","Timeslice_range_to","Long","Lat","length_cm","width_cm","area_cm2","perimeter_cm","calliper_cm","circularity","eccentricityeigen","AD","BC","amp","sym"
"47","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2_pseudo_no_12",0.033077,"1","1",4.95,50.22,3.33,1.25,2.66,7.36,3.34,3.1,0.19,0.276624982140182,2.20304547134876,2.47967045348894,0.111557155407875
"48","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2_pseudo_no_13",0.033077,"1","1",4.95,50.22,4.39,2.69,7.07,11.89,4.47,3.35,0.37,0.837143280272001,2.57001252697116,3.40715580724316,0.245701496389553
"49","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2_pseudo_no_14",0.033077,"1","1",4.95,50.22,2.25,1.84,3.2,6.77,2.33,9.2,0.71,0.589774091032888,2.22727973117242,2.81705382220531,0.20935847458221
"50","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2_pseudo_no_2",0.033077,"1","1",4.95,50.22,3.78,1.65,4.82,8.98,3.79,3.62,0.28,0.435208216776873,2.190956211711,2.62616442848787,0.165720094315443
"51","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2_pseudo_no_3",0.033077,"1","1",4.95,50.22,4.25,1.47,4.94,9.71,4.25,2.9,0.19,0.228183721100731,2.24886605368203,2.47704977478276,0.0921191505409871
"52","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2_pseudo_no_4",0.033077,"1","1",4.95,50.22,4.05,1.64,5.4,9.56,4.06,3.41,0.26,0.405496845216353,2.13838365553221,2.54388050074857,0.159400901534892
"53","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2_pseudo_no_5",0.033077,"1","1",4.95,50.22,3.22,1.45,3.42,8,3.28,3.15,0.25,0.589434503344275,2.31594484774922,2.90537935109349,0.202876950688877
"54","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2_pseudo_no_6",0.033077,"1","1",4.95,50.22,2.82,1.36,3.2,7.16,2.84,3.83,0.33,0.166995901622903,2.27887836735916,2.44587426898206,0.0682765683177999
"55","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2_pseudo_no_7",0.033077,"1","1",4.95,50.22,2.84,2.24,4.43,7.84,2.86,11.08,0.73,1.23853503407592,1.94328055310668,3.18181558718261,0.389254185272442
"56","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2_pseudo_no_8",0.033077,"1","1",4.95,50.22,5.11,2.04,8.36,13.24,5.2,2.81,0.19,0.866127650003313,2.09205061044191,2.95817826044522,0.292790891470129
