Timeslice,TaxUnit,Region,Site,ShortImageRef,ToolClass,KnappingDirection,IMAGE,ARTEFACTNAME,SCALE,Timeslice_range_from,Timeslice_range_to,Long,Lat,Timeslice_discrete,Timeslice_discrete_roman,Timeslice_discrete_counts,Region_counts
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo_no_1,NA,2,3,16.403888,49.359444,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo_no_1,NA,2,3,16.403888,49.359444,TS3,III,"III
(n=60)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo_no_2,NA,2,3,16.403888,49.359444,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo_no_2,NA,2,3,16.403888,49.359444,TS3,III,"III
(n=60)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo_no_3,NA,2,3,16.403888,49.359444,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo_no_3,NA,2,3,16.403888,49.359444,TS3,III,"III
(n=60)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo_no_4,NA,2,3,16.403888,49.359444,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo_no_4,NA,2,3,16.403888,49.359444,TS3,III,"III
(n=60)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo_no_5,NA,2,3,16.403888,49.359444,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo_no_5,NA,2,3,16.403888,49.359444,TS3,III,"III
(n=60)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo_no_6,NA,2,3,16.403888,49.359444,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo_no_6,NA,2,3,16.403888,49.359444,TS3,III,"III
(n=60)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo_no_7,NA,2,3,16.403888,49.359444,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo_no_7,NA,2,3,16.403888,49.359444,TS3,III,"III
(n=60)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo_no_8,NA,2,3,16.403888,49.359444,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo_no_8,NA,2,3,16.403888,49.359444,TS3,III,"III
(n=60)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo_no_9,NA,2,3,16.403888,49.359444,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_1_pseudo_no_9,NA,2,3,16.403888,49.359444,TS3,III,"III
(n=60)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_na_1,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_na_1_pseudo_no_1,0.027767,2,3,16.403888,49.359444,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_na_1,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_na_1_pseudo_no_1,0.027767,2,3,16.403888,49.359444,TS3,III,"III
(n=60)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_na_1,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_na_1_pseudo_no_2,0.027767,2,3,16.403888,49.359444,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_na_1,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_na_1_pseudo_no_2,0.027767,2,3,16.403888,49.359444,TS3,III,"III
(n=60)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_na_1,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_na_1_pseudo_no_3,0.027767,2,3,16.403888,49.359444,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Kos1971,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_na_1,TS23_ABPTishn_BOMO_Tisnov_Kos1971_BR_na_1_pseudo_no_3,0.027767,2,3,16.403888,49.359444,TS3,III,"III
(n=60)","BOMO
(n=168)"
TS4,Meso,BOMO,Kulna3,Valoch1988,BR,NA,TS4_Meso_BOMO_Kulna3_Valoch1988_BR_na_1,TS4_Meso_BOMO_Kulna3_Valoch1988_BR_na_1_pseudo_no_1,0.010239,4,4,16.737777,49.408333,TS4,IV,"IV
(n=42)","BOMO
(n=168)"
TS4,Meso,BOMO,Kulna3,Valoch1988,BR,NA,TS4_Meso_BOMO_Kulna3_Valoch1988_BR_na_1,TS4_Meso_BOMO_Kulna3_Valoch1988_BR_na_1_pseudo_no_2,0.010239,4,4,16.737777,49.408333,TS4,IV,"IV
(n=42)","BOMO
(n=168)"
TS1,FMag,IBM,Forcaslevel14,Utrillaetal2014,BR,NA,TS1_FMag_IBM_Forcaslevel14_Utrillaetal2014_BR_na_1,TS1_FMag_IBM_Forcaslevel14_Utrillaetal2014_BR_na_1_pseudo_no_1,0.021008,1,1,0.34015,42.17901,TS1,I,"I
(n=364)","IBM
(n=5)"
TS1,FMag,IBM,Forcaslevel14,Utrillaetal2014,BR,NA,TS1_FMag_IBM_Forcaslevel14_Utrillaetal2014_BR_na_1,TS1_FMag_IBM_Forcaslevel14_Utrillaetal2014_BR_na_1_pseudo_no_2,0.021008,1,1,0.34015,42.17901,TS1,I,"I
(n=364)","IBM
(n=5)"
TS1,FMag,IBM,Forcaslevel14,Utrillaetal2014,BR,NA,TS1_FMag_IBM_Forcaslevel14_Utrillaetal2014_BR_na_1,TS1_FMag_IBM_Forcaslevel14_Utrillaetal2014_BR_na_1_pseudo_no_3,0.021008,1,1,0.34015,42.17901,TS1,I,"I
(n=364)","IBM
(n=5)"
TS1,FMag,IBM,Forcaslevel14,Utrillaetal2014,BR,NA,TS1_FMag_IBM_Forcaslevel14_Utrillaetal2014_BR_na_1,TS1_FMag_IBM_Forcaslevel14_Utrillaetal2014_BR_na_1_pseudo_no_4,0.021008,1,1,0.34015,42.17901,TS1,I,"I
(n=364)","IBM
(n=5)"
TS1,FMag,IBM,Forcaslevel14,Utrillaetal2014,BR,NA,TS1_FMag_IBM_Forcaslevel14_Utrillaetal2014_BR_na_1,TS1_FMag_IBM_Forcaslevel14_Utrillaetal2014_BR_na_1_pseudo_no_5,0.021008,1,1,0.34015,42.17901,TS1,I,"I
(n=364)","IBM
(n=5)"
TS2,FMag,IBA,LapadosCoelhosUS3,Galmeiro2012,BR,NA,TS2_FMag_IBA_LapadosCoelhosUS3_Galmeiro2012_BR_na_1,TS2_FMag_IBA_LapadosCoelhosUS3_Galmeiro2012_BR_na_1_pseudo_no_1,0.022554,2,2,-8.6154,39.5046,TS2,II,"II
(n=138)","IBA
(n=3)"
TS2,FMag,IBA,LapadosCoelhosUS3,Galmeiro2012,BR,NA,TS2_FMag_IBA_LapadosCoelhosUS3_Galmeiro2012_BR_na_1,TS2_FMag_IBA_LapadosCoelhosUS3_Galmeiro2012_BR_na_1_pseudo_no_2,0.022554,2,2,-8.6154,39.5046,TS2,II,"II
(n=138)","IBA
(n=3)"
TS2,FMag,IBA,LapadosCoelhosUS3,Galmeiro2012,BR,NA,TS2_FMag_IBA_LapadosCoelhosUS3_Galmeiro2012_BR_na_1,TS2_FMag_IBA_LapadosCoelhosUS3_Galmeiro2012_BR_na_1_pseudo_no_3,0.022554,2,2,-8.6154,39.5046,TS2,II,"II
(n=138)","IBA
(n=3)"
TS3,EAzil,IBC,LosAzules3,FernandezTresguerres1980,BR,NA,TS3_EAzil_IBC_LosAzules3_FernandezTresguerres1980_BR_na_1,TS3_EAzil_IBC_LosAzules3_FernandezTresguerres1980_BR_na_1_pseudo_no_1,NA,3,3,-4.94124,43.38246,TS3,III,"III
(n=60)","IBC
(n=1)"
TS2,Ham,LT,Kasetos1,Satavicius2002,BR,NA,TS2_Ham_LT_Kasetos1_Satavicius2002_BR_na_1,TS2_Ham_LT_Kasetos1_Satavicius2002_BR_na_1_pseudo_no_1,0.011857,2,2,24.59,54.08,TS2,II,"II
(n=138)","LT
(n=4)"
TS2,Ham,LT,Kasetos1,Satavicius2002,BR,NA,TS2_Ham_LT_Kasetos1_Satavicius2002_BR_na_1,TS2_Ham_LT_Kasetos1_Satavicius2002_BR_na_1_pseudo_no_2,0.011857,2,2,24.59,54.08,TS2,II,"II
(n=138)","LT
(n=4)"
TS4,Swid,LT,Aukstumala,Grigaliunas2013,BR,NA,TS4_Swid_LT_Aukstumala_Grigaliunas2013_BR_na_1,TS4_Swid_LT_Aukstumala_Grigaliunas2013_BR_na_1_pseudo_no_1,0.00576,4,4,21.41,55.38,TS4,IV,"IV
(n=42)","LT
(n=4)"
TS4,Swid,LT,Sudota2,Satavicius2005b,BR,NA,TS4_Swid_LT_Sudota2_Satavicius2005b_BR_na_1,TS4_Swid_LT_Sudota2_Satavicius2005b_BR_na_1_pseudo_no_1,0.005988,4,4,25.97,55.12,TS4,IV,"IV
(n=42)","LT
(n=4)"
TS1,UMag,NF,Douattes,JacquierMevelunpub,BR,NA,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1_pseudo_no_10,0.017541,1,1,5.96505326434852,46.0082992101995,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,Douattes,JacquierMevelunpub,BR,NA,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1_pseudo_no_11,0.017541,1,1,5.96505326434852,46.0082992101995,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,Douattes,JacquierMevelunpub,BR,NA,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1_pseudo_no_12,0.017541,1,1,5.96505326434852,46.0082992101995,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,Douattes,JacquierMevelunpub,BR,NA,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1_pseudo_no_13,0.017541,1,1,5.96505326434852,46.0082992101995,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,Douattes,JacquierMevelunpub,BR,NA,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1_pseudo_no_14,0.017541,1,1,5.96505326434852,46.0082992101995,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,Douattes,JacquierMevelunpub,BR,NA,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1_pseudo_no_15,0.017541,1,1,5.96505326434852,46.0082992101995,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,Douattes,JacquierMevelunpub,BR,NA,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1_pseudo_no_16,0.017541,1,1,5.96505326434852,46.0082992101995,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,Douattes,JacquierMevelunpub,BR,NA,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1_pseudo_no_17,0.017541,1,1,5.96505326434852,46.0082992101995,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,Douattes,JacquierMevelunpub,BR,NA,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1_pseudo_no_18,0.017541,1,1,5.96505326434852,46.0082992101995,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,Douattes,JacquierMevelunpub,BR,NA,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1_pseudo_no_2,0.017541,1,1,5.96505326434852,46.0082992101995,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,Douattes,JacquierMevelunpub,BR,NA,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1_pseudo_no_3,0.017541,1,1,5.96505326434852,46.0082992101995,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,Douattes,JacquierMevelunpub,BR,NA,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1_pseudo_no_4,0.017541,1,1,5.96505326434852,46.0082992101995,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,Douattes,JacquierMevelunpub,BR,NA,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1_pseudo_no_5,0.017541,1,1,5.96505326434852,46.0082992101995,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,Douattes,JacquierMevelunpub,BR,NA,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1_pseudo_no_6,0.017541,1,1,5.96505326434852,46.0082992101995,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,Douattes,JacquierMevelunpub,BR,NA,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1_pseudo_no_7,0.017541,1,1,5.96505326434852,46.0082992101995,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,Douattes,JacquierMevelunpub,BR,NA,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1_pseudo_no_8,0.017541,1,1,5.96505326434852,46.0082992101995,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,Douattes,JacquierMevelunpub,BR,NA,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1,TS1_UMag_NF_Douattes_JacquierMevelunpub_BR_na_1_pseudo_no_9,0.017541,1,1,5.96505326434852,46.0082992101995,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,EtiollesQ31,ChristensenValentin2004,BR,NA,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_1,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_1_pseudo_no_1,0.042249,1,1,2.46553869365135,48.6331090800784,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,EtiollesQ31,ChristensenValentin2004,BR,NA,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_1,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_1_pseudo_no_2,0.042249,1,1,2.46553869365135,48.6331090800784,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,EtiollesQ31,ChristensenValentin2004,BR,NA,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_1,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_1_pseudo_no_3,0.042249,1,1,2.46553869365135,48.6331090800784,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,EtiollesQ31,ChristensenValentin2004,BR,NA,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_1,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_1_pseudo_no_4,0.042249,1,1,2.46553869365135,48.6331090800784,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,EtiollesQ31,ChristensenValentin2004,BR,NA,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_1,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_1_pseudo_no_5,0.042249,1,1,2.46553869365135,48.6331090800784,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,EtiollesQ31,ChristensenValentin2004,BR,NA,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_1,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_1_pseudo_no_6,0.042249,1,1,2.46553869365135,48.6331090800784,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,EtiollesQ31,ChristensenValentin2004,BR,NA,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_1,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_1_pseudo_no_7,0.042249,1,1,2.46553869365135,48.6331090800784,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,EtiollesQ31,ChristensenValentin2004,BR,NA,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_2,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_2_pseudo_no_1,0.027025,1,1,2.46553869365135,48.6331090800784,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,EtiollesQ31,ChristensenValentin2004,BR,NA,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_2,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_2_pseudo_no_2,0.027025,1,1,2.46553869365135,48.6331090800784,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,EtiollesQ31,ChristensenValentin2004,BR,NA,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_2,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_2_pseudo_no_3,0.027025,1,1,2.46553869365135,48.6331090800784,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,EtiollesQ31,ChristensenValentin2004,BR,NA,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_2,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_2_pseudo_no_4,0.027025,1,1,2.46553869365135,48.6331090800784,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,EtiollesQ31,ChristensenValentin2004,BR,NA,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_2,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_2_pseudo_no_5,0.027025,1,1,2.46553869365135,48.6331090800784,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,EtiollesQ31,ChristensenValentin2004,BR,NA,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_2,TS1_UMag_NF_EtiollesQ31_ChristensenValentin2004_BR_na_2_pseudo_no_6,0.027025,1,1,2.46553869365135,48.6331090800784,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,LesTarterets2,Brezillon1971,BR,NA,TS1_UMag_NF_LesTarterets2_Brezillon1971_BR_na_1,TS1_UMag_NF_LesTarterets2_Brezillon1971_BR_na_1_pseudo_no_1,0.027971,1,1,2.46700755794748,48.6170320840735,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,LesTarterets2,Brezillon1971,BR,NA,TS1_UMag_NF_LesTarterets2_Brezillon1971_BR_na_1,TS1_UMag_NF_LesTarterets2_Brezillon1971_BR_na_1_pseudo_no_2,0.027971,1,1,2.46700755794748,48.6170320840735,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,LesTarterets2,Brezillon1971,BR,NA,TS1_UMag_NF_LesTarterets2_Brezillon1971_BR_na_1,TS1_UMag_NF_LesTarterets2_Brezillon1971_BR_na_1_pseudo_no_3,0.027971,1,1,2.46700755794748,48.6170320840735,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,LesTarterets2,Brezillon1971,BR,NA,TS1_UMag_NF_LesTarterets2_Brezillon1971_BR_na_1,TS1_UMag_NF_LesTarterets2_Brezillon1971_BR_na_1_pseudo_no_4,0.027971,1,1,2.46700755794748,48.6170320840735,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,LesTarterets2,Brezillon1971,BR,NA,TS1_UMag_NF_LesTarterets2_Brezillon1971_BR_na_1,TS1_UMag_NF_LesTarterets2_Brezillon1971_BR_na_1_pseudo_no_5,0.027971,1,1,2.46700755794748,48.6170320840735,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,LesTarterets2,Brezillon1971,BR,NA,TS1_UMag_NF_LesTarterets2_Brezillon1971_BR_na_1,TS1_UMag_NF_LesTarterets2_Brezillon1971_BR_na_1_pseudo_no_6,0.027971,1,1,2.46700755794748,48.6170320840735,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,LesTarterets2,CaronLavioletteetal2018,BR,NA,TS1_UMag_NF_LesTarterets2_CaronLavioletteetal2018_BR_na_1,TS1_UMag_NF_LesTarterets2_CaronLavioletteetal2018_BR_na_1_pseudo_no_1,0.017182,1,1,2.46700755794748,48.6170320840735,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,LesTarterets2,CaronLavioletteetal2018,BR,NA,TS1_UMag_NF_LesTarterets2_CaronLavioletteetal2018_BR_na_1,TS1_UMag_NF_LesTarterets2_CaronLavioletteetal2018_BR_na_1_pseudo_no_2,0.017182,1,1,2.46700755794748,48.6170320840735,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,LesTarterets2,CaronLavioletteetal2018,BR,NA,TS1_UMag_NF_LesTarterets2_CaronLavioletteetal2018_BR_na_1,TS1_UMag_NF_LesTarterets2_CaronLavioletteetal2018_BR_na_1_pseudo_no_3,0.017182,1,1,2.46700755794748,48.6170320840735,TS1,I,"I
(n=364)","NF
(n=66)"
TS1,UMag,NF,LesTarterets2,CaronLavioletteetal2018,BR,NA,TS1_UMag_NF_LesTarterets2_CaronLavioletteetal2018_BR_na_1,TS1_UMag_NF_LesTarterets2_CaronLavioletteetal2018_BR_na_1_pseudo_no_4,0.017182,1,1,2.46700755794748,48.6170320840735,TS1,I,"I
(n=364)","NF
(n=66)"
TS23,LAzil,NF,LeCloseauLocus14,Bodu1998,BR,NA,TS23_LAzil_NF_LeCloseauLocus14_Bodu1998_BR_na_1,TS23_LAzil_NF_LeCloseauLocus14_Bodu1998_BR_na_1_pseudo_no_1,0.029407,2,3,2.158193,48.869548,TS2,II,"II
(n=138)","NF
(n=66)"
TS23,LAzil,NF,LeCloseauLocus14,Bodu1998,BR,NA,TS23_LAzil_NF_LeCloseauLocus14_Bodu1998_BR_na_1,TS23_LAzil_NF_LeCloseauLocus14_Bodu1998_BR_na_1_pseudo_no_1,0.029407,2,3,2.158193,48.869548,TS3,III,"III
(n=60)","NF
(n=66)"
TS23,LAzil,NF,LeCloseauLocus14,Bodu1998,BR,NA,TS23_LAzil_NF_LeCloseauLocus14_Bodu1998_BR_na_1,TS23_LAzil_NF_LeCloseauLocus14_Bodu1998_BR_na_1_pseudo_no_2,0.029407,2,3,2.158193,48.869548,TS2,II,"II
(n=138)","NF
(n=66)"
TS23,LAzil,NF,LeCloseauLocus14,Bodu1998,BR,NA,TS23_LAzil_NF_LeCloseauLocus14_Bodu1998_BR_na_1,TS23_LAzil_NF_LeCloseauLocus14_Bodu1998_BR_na_1_pseudo_no_2,0.029407,2,3,2.158193,48.869548,TS3,III,"III
(n=60)","NF
(n=66)"
TS23,LAzil,NF,LeCloseauLocus20,Bodu1998,BR,NA,TS23_LAzil_NF_LeCloseauLocus20_Bodu1998_BR_na_1,TS23_LAzil_NF_LeCloseauLocus20_Bodu1998_BR_na_1_pseudo_no_1,0.029239,2,3,2.158193,48.869548,TS2,II,"II
(n=138)","NF
(n=66)"
TS23,LAzil,NF,LeCloseauLocus20,Bodu1998,BR,NA,TS23_LAzil_NF_LeCloseauLocus20_Bodu1998_BR_na_1,TS23_LAzil_NF_LeCloseauLocus20_Bodu1998_BR_na_1_pseudo_no_1,0.029239,2,3,2.158193,48.869548,TS3,III,"III
(n=60)","NF
(n=66)"
