Timeslice,TaxUnit,Region,Site,ShortImageRef,ToolClass,KnappingDirection,IMAGE,ARTEFACTNAME,SCALE,Timeslice_range_from,Timeslice_range_to,Long,Lat,Timeslice_discrete,Timeslice_discrete_roman,Timeslice_discrete_counts,Region_counts
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_19,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_2,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_20,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_21,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_22,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_23,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_24,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_25,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_26,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_27,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_28,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_29,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_3,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_30,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_31,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_32,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_33,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_34,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_35,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_36,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_37,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_38,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_39,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_4,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_5,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_6,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_7,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_8,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,ES,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_ES_na_1_pseudo_no_9,0.045408,2,2,13.5788,50.53421,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_1,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_1_pseudo_no_1,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_1,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_1_pseudo_no_2,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_1,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_1_pseudo_no_3,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_1,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_1_pseudo_no_4,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_1,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_1_pseudo_no_5,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_2,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_2_pseudo_no_1,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_2,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_2_pseudo_no_2,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_2,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_2_pseudo_no_3,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_2,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_2_pseudo_no_4,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_2,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_2_pseudo_no_5,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_3,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_3_pseudo_no_1,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_3,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_3_pseudo_no_2,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_3,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_3_pseudo_no_3,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_3,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_3_pseudo_no_4,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_3,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_3_pseudo_no_5,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_3,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_3_pseudo_no_6,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_3,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_3_pseudo_no_7,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_3,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_3_pseudo_no_8,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4_pseudo_no_10,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4_pseudo_no_11,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4_pseudo_no_12,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4_pseudo_no_13,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4_pseudo_no_2,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4_pseudo_no_3,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4_pseudo_no_4,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4_pseudo_no_5,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4_pseudo_no_6,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4_pseudo_no_7,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4_pseudo_no_8,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4,TS2_EpiMag_BOMO_Kulna4_Valoch1988_ES_na_4_pseudo_no_9,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1998,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1_pseudo_no_1,0.02542,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1998,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1_pseudo_no_10,0.02542,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1998,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1_pseudo_no_11,0.02542,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1998,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1_pseudo_no_12,0.02542,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1998,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1_pseudo_no_13,0.02542,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1998,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1_pseudo_no_2,0.02542,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1998,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1_pseudo_no_3,0.02542,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1998,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1_pseudo_no_4,0.02542,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1998,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1_pseudo_no_6,0.02542,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1998,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1_pseudo_no_7,0.02542,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1998,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1_pseudo_no_8,0.02542,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Kulna4,Valoch1998,ES,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1,TS2_EpiMag_BOMO_Kulna4_Valoch1998_ES_na_1_pseudo_no_9,0.02542,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Lhota1,Vencl2006,ES,NA,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1_pseudo_no_1,0.020127,2,2,14.0819444,49.258333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Lhota1,Vencl2006,ES,NA,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1_pseudo_no_10,0.020127,2,2,14.0819444,49.258333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Lhota1,Vencl2006,ES,NA,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1_pseudo_no_11,0.020127,2,2,14.0819444,49.258333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Lhota1,Vencl2006,ES,NA,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1_pseudo_no_2,0.020127,2,2,14.0819444,49.258333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Lhota1,Vencl2006,ES,NA,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1_pseudo_no_3,0.020127,2,2,14.0819444,49.258333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Lhota1,Vencl2006,ES,NA,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1_pseudo_no_4,0.020127,2,2,14.0819444,49.258333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Lhota1,Vencl2006,ES,NA,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1_pseudo_no_5,0.020127,2,2,14.0819444,49.258333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Lhota1,Vencl2006,ES,NA,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1_pseudo_no_6,0.020127,2,2,14.0819444,49.258333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Lhota1,Vencl2006,ES,NA,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1_pseudo_no_7,0.020127,2,2,14.0819444,49.258333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Lhota1,Vencl2006,ES,NA,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1_pseudo_no_8,0.020127,2,2,14.0819444,49.258333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,EpiMag,BOMO,Lhota1,Vencl2006,ES,NA,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1,TS2_EpiMag_BOMO_Lhota1_Vencl2006_ES_na_1_pseudo_no_9,0.020127,2,2,14.0819444,49.258333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,Mag,BOMO,Kulna6,Valoch1998,ES,NA,TS2_Mag_BOMO_Kulna6_Valoch1998_ES_na_1,TS2_Mag_BOMO_Kulna6_Valoch1998_ES_na_1_pseudo_no_1,0.021424,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,Mag,BOMO,Kulna6,Valoch1998,ES,NA,TS2_Mag_BOMO_Kulna6_Valoch1998_ES_na_1,TS2_Mag_BOMO_Kulna6_Valoch1998_ES_na_1_pseudo_no_10,0.021424,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,Mag,BOMO,Kulna6,Valoch1998,ES,NA,TS2_Mag_BOMO_Kulna6_Valoch1998_ES_na_1,TS2_Mag_BOMO_Kulna6_Valoch1998_ES_na_1_pseudo_no_11,0.021424,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,Mag,BOMO,Kulna6,Valoch1998,ES,NA,TS2_Mag_BOMO_Kulna6_Valoch1998_ES_na_1,TS2_Mag_BOMO_Kulna6_Valoch1998_ES_na_1_pseudo_no_12,0.021424,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
TS2,Mag,BOMO,Kulna6,Valoch1998,ES,NA,TS2_Mag_BOMO_Kulna6_Valoch1998_ES_na_1,TS2_Mag_BOMO_Kulna6_Valoch1998_ES_na_1_pseudo_no_13,0.021424,2,2,16.737777,49.408333,TS2,II,"II
(n=821)","BOMO
(n=438)"
